Time,Heart Rate
00:00:00,54
00:01:00,55
00:02:00,59
00:03:00,53
00:04:00,55
00:05:00,59
00:06:00,56
00:07:00,53
00:08:00,55
00:09:00,56
00:10:00,57
00:11:00,51
00:12:00,53
00:13:00,53
00:14:00,53
00:15:00,52
00:16:00,52
00:17:00,50
00:18:00,51
00:19:00,51
00:20:00,53
00:21:00,51
00:22:00,52
00:23:00,52
00:24:00,52
00:25:00,49
00:26:00,54
00:27:00,49
00:28:00,51
00:29:00,52
00:30:00,51
00:31:00,53
00:32:00,56
00:33:00,52
00:34:00,51
00:35:00,51
00:36:00,50
00:37:00,52
00:38:00,51
00:39:00,52
00:40:00,52
00:41:00,50
00:42:00,53
00:43:00,53
00:44:00,52
00:45:00,54
00:46:00,51
00:47:00,52
00:48:00,52
00:49:00,53
00:50:00,51
00:51:00,50
00:52:00,52
00:53:00,50
00:54:00,52
00:55:00,51
00:56:00,55
00:57:00,52
00:58:00,51
00:59:00,52
01:00:00,52
01:01:00,50
01:02:00,52
01:03:00,52
01:04:00,52
01:05:00,49
01:06:00,49
01:07:00,50
01:08:00,50
01:09:00,49
01:10:00,49
01:11:00,50
01:12:00,50
01:13:00,48
01:14:00,48
01:15:00,48
01:16:00,47
01:17:00,48
01:18:00,49
01:19:00,48
01:20:00,52
01:21:00,53
01:22:00,52
01:23:00,55
01:24:00,51
01:25:00,48
01:26:00,52
01:27:00,51
01:28:00,50
01:29:00,49
01:30:00,50
01:31:00,50
01:32:00,49
01:33:00,46
01:34:00,47
01:35:00,50
01:36:00,46
01:37:00,46
01:38:00,48
01:39:00,48
01:40:00,47
01:41:00,47
01:42:00,49
01:43:00,48
01:44:00,49
01:45:00,48
01:46:00,47
01:47:00,49
01:48:00,49
01:49:00,50
01:50:00,49
01:51:00,48
01:52:00,46
01:53:00,48
01:54:00,53
01:55:00,52
01:56:00,49
01:57:00,50
01:58:00,50
01:59:00,49
02:00:00,53
02:01:00,54
02:02:00,50
02:03:00,49
02:04:00,49
02:05:00,56
02:06:00,51
02:07:00,51
02:08:00,52
02:09:00,50
02:10:00,57
02:11:00,63
02:12:00,63
02:13:00,55
02:14:00,48
02:15:00,50
02:16:00,51
02:17:00,49
02:18:00,44
02:19:00,45
02:20:00,43
02:21:00,43
02:22:00,45
02:23:00,46
02:24:00,44
02:25:00,44
02:26:00,55
02:27:00,48
02:28:00,47
02:29:00,45
02:30:00,45
02:31:00,48
02:32:00,52
02:33:00,46
02:34:00,45
02:35:00,47
02:36:00,48
02:37:00,45
02:38:00,45
02:39:00,44
02:40:00,46
02:41:00,54
02:42:00,47
02:43:00,45
02:44:00,47
02:45:00,45
02:46:00,47
02:47:00,44
02:48:00,43
02:49:00,46
02:50:00,42
02:51:00,43
02:52:00,50
02:53:00,55
02:54:00,56
02:55:00,58
02:56:00,65
02:57:00,64
02:58:00,66
02:59:00,67
03:00:00,72
03:01:00,62
03:02:00,54
03:03:00,57
03:04:00,57
03:05:00,50
03:06:00,50
03:07:00,53
03:08:00,56
03:09:00,51
03:10:00,51
03:11:00,49
03:12:00,51
03:13:00,52
03:14:00,53
03:15:00,56
03:16:00,57
03:17:00,55
03:18:00,61
03:19:00,54
03:20:00,53
03:21:00,54
03:23:00,75
03:24:00,55
03:25:00,49
03:26:00,50
03:27:00,49
03:28:00,50
03:29:00,50
03:30:00,54
03:31:00,48
03:32:00,51
03:33:00,49
03:34:00,51
03:35:00,47
03:36:00,48
03:37:00,48
03:38:00,45
03:39:00,44
03:40:00,46
03:41:00,45
03:42:00,45
03:43:00,46
03:44:00,46
03:45:00,46
03:46:00,48
03:47:00,46
03:48:00,45
03:49:00,45
03:50:00,44
03:51:00,45
03:52:00,45
03:53:00,46
03:54:00,46
03:55:00,47
03:56:00,47
03:57:00,47
03:58:00,47
03:59:00,47
04:00:00,47
04:01:00,47
04:02:00,47
04:03:00,47
04:04:00,52
04:05:00,60
04:06:00,51
04:07:00,47
04:08:00,46
04:09:00,45
04:10:00,46
04:11:00,45
04:12:00,46
04:13:00,46
04:14:00,46
04:15:00,46
04:16:00,46
04:17:00,46
04:18:00,47
04:19:00,46
04:20:00,47
04:21:00,47
04:22:00,46
04:23:00,46
04:24:00,47
04:25:00,46
04:26:00,47
04:27:00,47
04:28:00,47
04:29:00,47
04:30:00,47
04:31:00,47
04:32:00,47
04:33:00,46
04:34:00,49
04:35:00,46
04:36:00,46
04:37:00,45
04:38:00,47
04:39:00,48
04:40:00,50
04:41:00,49
04:42:00,49
04:43:00,52
04:44:00,50
04:45:00,49
04:46:00,52
04:47:00,52
04:48:00,52
04:49:00,50
04:50:00,51
04:51:00,51
04:52:00,52
04:53:00,51
04:54:00,51
04:55:00,53
04:56:00,55
04:57:00,51
04:58:00,51
04:59:00,51
05:00:00,48
05:01:00,49
05:02:00,49
05:03:00,51
05:04:00,51
05:05:00,50
05:06:00,52
05:07:00,49
05:08:00,50
05:09:00,49
05:10:00,50
05:11:00,47
05:12:00,49
05:13:00,49
05:14:00,51
05:15:00,48
05:16:00,50
05:17:00,48
05:18:00,49
05:19:00,50
05:20:00,50
05:21:00,50
05:22:00,49
05:23:00,49
05:24:00,50
05:25:00,49
