Time,Heart Rate
00:00:00,54
00:01:00,57
00:02:00,58
00:03:00,60
00:04:00,66
00:05:00,63
00:06:00,64
00:07:00,67
00:08:00,64
00:09:00,76
00:10:00,77
00:11:00,75
00:12:00,69
00:13:00,77
00:14:00,71
00:15:00,71
00:16:00,68
00:17:00,71
00:18:00,63
00:19:00,64
00:20:00,60
00:21:00,54
00:22:00,58
00:23:00,61
00:24:00,65
00:25:00,65
00:26:00,56
00:27:00,57
00:28:00,59
00:29:00,55
00:30:00,59
00:31:00,77
00:32:00,72
00:33:00,58
00:34:00,51
00:35:00,50
00:36:00,51
00:37:00,51
00:38:00,49
00:39:00,49
00:40:00,49
00:41:00,48
00:42:00,49
00:43:00,49
00:44:00,47
00:45:00,50
00:46:00,51
00:47:00,53
00:48:00,48
00:49:00,48
00:50:00,45
00:51:00,46
00:52:00,44
00:53:00,46
00:54:00,46
00:55:00,43
00:56:00,44
00:57:00,46
00:58:00,45
00:59:00,44
01:00:00,44
01:01:00,44
01:02:00,45
01:03:00,44
01:04:00,45
01:05:00,57
01:06:00,49
01:07:00,43
01:08:00,46
01:09:00,44
01:10:00,44
01:11:00,45
01:12:00,44
01:13:00,45
01:14:00,45
01:15:00,45
01:16:00,46
01:17:00,46
01:18:00,46
01:19:00,46
01:20:00,46
01:21:00,46
01:22:00,45
01:23:00,51
01:24:00,47
01:25:00,46
01:26:00,47
01:27:00,47
01:28:00,48
01:29:00,47
01:30:00,47
01:31:00,47
01:32:00,48
01:33:00,47
01:34:00,47
01:35:00,47
01:36:00,48
01:37:00,47
01:38:00,48
01:39:00,48
01:40:00,49
01:41:00,48
01:42:00,49
01:43:00,51
01:44:00,49
01:45:00,47
01:46:00,47
01:47:00,47
01:48:00,48
01:49:00,47
01:50:00,47
01:51:00,46
01:52:00,47
01:53:00,47
01:54:00,48
01:55:00,47
01:56:00,47
01:57:00,48
01:58:00,47
01:59:00,47
02:00:00,48
02:02:00,47
02:03:00,50
02:04:00,52
02:05:00,52
02:06:00,49
02:07:00,51
02:08:00,52
02:09:00,52
02:10:00,51
02:11:00,55
02:12:00,63
02:13:00,60
02:14:00,63
02:15:00,69
02:17:00,61
02:18:00,48
02:19:00,45
02:20:00,46
02:21:00,45
02:22:00,46
02:23:00,45
02:24:00,45
02:25:00,45
02:26:00,45
02:27:00,46
02:28:00,46
02:29:00,46
02:30:00,46
02:31:00,46
02:32:00,45
02:33:00,45
02:34:00,46
02:35:00,45
02:36:00,46
02:37:00,45
02:38:00,46
02:39:00,45
02:40:00,46
02:41:00,46
02:42:00,46
02:43:00,45
02:44:00,46
02:45:00,46
02:46:00,46
02:47:00,46
02:48:00,45
02:49:00,45
02:50:00,46
02:51:00,46
02:52:00,45
02:53:00,46
02:54:00,45
02:55:00,45
02:56:00,46
02:57:00,46
02:58:00,45
02:59:00,55
03:00:00,44
03:01:00,45
03:02:00,44
03:03:00,45
03:04:00,45
03:05:00,45
03:06:00,44
03:07:00,43
03:08:00,44
03:09:00,45
03:10:00,44
03:11:00,50
03:12:00,43
03:13:00,42
03:14:00,45
03:15:00,42
03:16:00,43
03:17:00,44
03:18:00,42
03:19:00,43
03:20:00,45
03:21:00,46
03:22:00,47
03:23:00,47
03:24:00,47
03:25:00,47
03:26:00,51
03:27:00,55
03:28:00,52
03:29:00,53
03:30:00,56
03:31:00,54
03:32:00,50
03:33:00,51
03:34:00,51
03:35:00,52
03:36:00,51
03:37:00,52
03:38:00,49
03:39:00,50
03:40:00,48
03:41:00,49
03:42:00,51
03:43:00,51
03:44:00,49
03:45:00,50
03:46:00,50
03:47:00,50
03:48:00,48
03:49:00,48
03:50:00,47
03:51:00,49
03:52:00,47
03:53:00,47
03:54:00,47
03:55:00,54
03:56:00,48
03:57:00,45
03:58:00,45
03:59:00,44
04:00:00,44
04:01:00,43
04:02:00,44
04:03:00,44
04:04:00,44
04:05:00,45
04:06:00,44
04:07:00,47
04:08:00,51
04:09:00,44
04:10:00,51
04:11:00,44
04:12:00,43
04:13:00,43
04:14:00,43
04:15:00,43
04:16:00,43
04:17:00,43
04:18:00,43
04:19:00,44
04:20:00,43
04:21:00,43
04:22:00,47
04:23:00,55
04:24:00,53
04:25:00,57
04:26:00,51
04:27:00,52
04:28:00,48
04:29:00,47
04:30:00,48
04:31:00,47
04:32:00,46
04:33:00,46
04:34:00,47
04:35:00,46
04:36:00,49
04:37:00,50
04:38:00,50
04:39:00,45
04:40:00,45
04:41:00,45
04:42:00,45
04:43:00,44
04:44:00,44
04:45:00,44
04:46:00,52
04:47:00,43
04:48:00,43
04:49:00,43
04:50:00,43
04:51:00,43
04:52:00,43
04:53:00,43
04:54:00,50
04:55:00,53
04:56:00,46
04:57:00,42
04:58:00,43
04:59:00,44
05:00:00,46
05:01:00,45
05:02:00,44
05:03:00,45
05:04:00,46
05:05:00,44
05:06:00,46
05:07:00,46
05:08:00,45
05:09:00,46
05:10:00,46
05:11:00,45
05:12:00,45
05:13:00,46
05:14:00,43
05:15:00,45
05:16:00,44
05:17:00,44
05:18:00,48
05:19:00,46
05:20:00,46
05:21:00,50
05:22:00,47
05:23:00,45
05:24:00,44
05:25:00,44
05:26:00,42
05:27:00,44
05:28:00,43
05:29:00,43
05:30:00,43
05:31:00,44
05:32:00,44
05:33:00,44
05:34:00,44
05:35:00,45
05:36:00,44
05:37:00,43
05:38:00,43
05:39:00,45
05:40:00,44
05:41:00,43
05:42:00,44
05:43:00,44
05:44:00,43
05:45:00,44
05:46:00,45
05:47:00,44
05:48:00,44
05:49:00,44
05:50:00,44
05:51:00,44
05:52:00,44
05:53:00,44
05:54:00,44
05:55:00,43
05:56:00,43
05:57:00,43
05:58:00,44
05:59:00,44
06:00:00,57
06:01:00,44
06:02:00,42
06:03:00,42
06:04:00,42
06:05:00,46
06:06:00,43
06:07:00,43
06:08:00,42
06:09:00,41
06:10:00,41
06:11:00,42
06:12:00,42
06:13:00,41
06:14:00,42
06:15:00,47
06:16:00,50
06:17:00,41
06:18:00,41
06:19:00,41
06:20:00,41
06:21:00,41
06:22:00,41
06:23:00,42
06:24:00,41
06:25:00,41
06:26:00,43
06:27:00,41
06:28:00,40
06:29:00,42
06:30:00,42
06:31:00,42
06:32:00,52
06:33:00,45
06:34:00,45
06:35:00,48
06:36:00,43
06:37:00,42
06:38:00,43
06:39:00,46
06:40:00,47
06:41:00,46
06:42:00,46
06:43:00,46
06:44:00,47
06:45:00,46
06:46:00,46
06:47:00,59
06:48:00,45
06:49:00,44
06:50:00,44
06:51:00,46
06:52:00,46
06:53:00,47
06:54:00,45
06:55:00,47
06:56:00,46
06:57:00,46
06:58:00,46
06:59:00,46
07:00:00,50
07:01:00,44
07:02:00,44
07:03:00,46
07:04:00,45
07:05:00,48
07:06:00,49
07:07:00,46
07:08:00,46
07:09:00,43
07:10:00,43
07:11:00,43
07:12:00,45
07:13:00,49
07:14:00,43
07:15:00,43
07:16:00,51
07:17:00,68
07:18:00,55
07:19:00,53
07:20:00,53
07:21:00,57
07:22:00,62
07:23:00,60
07:24:00,57
07:31:00,65
07:32:00,64
07:34:00,42
07:35:00,42
07:36:00,42
07:37:00,41
07:38:00,41
07:39:00,41
07:40:00,42
07:41:00,42
07:42:00,42
07:43:00,42
07:44:00,42
07:45:00,43
07:46:00,42
07:47:00,43
07:48:00,41
07:49:00,41
07:50:00,42
07:51:00,42
07:52:00,45
07:53:00,42
07:54:00,42
07:55:00,42
07:56:00,42
07:57:00,42
07:58:00,44
07:59:00,42
08:00:00,42
08:01:00,44
08:02:00,45
08:03:00,44
08:04:00,42
08:05:00,41
08:06:00,44
08:07:00,43
08:08:00,43
08:09:00,44
08:10:00,47
08:11:00,47
08:12:00,47
08:13:00,48
08:14:00,44
08:15:00,46
08:16:00,48
08:17:00,48
08:18:00,49
08:19:00,56
08:20:00,51
08:21:00,51
08:22:00,52
08:23:00,50
08:24:00,48
08:25:00,52
08:26:00,47
08:27:00,49
08:28:00,46
08:29:00,46
08:30:00,47
08:31:00,50
08:32:00,54
08:33:00,55
08:34:00,49
08:35:00,46
08:36:00,45
08:37:00,45
08:38:00,43
08:39:00,43
08:40:00,47
08:41:00,43
08:42:00,42
08:43:00,43
08:44:00,45
08:45:00,42
08:46:00,43
08:47:00,42
08:48:00,43
08:49:00,43
08:50:00,42
08:51:00,43
08:52:00,42
08:53:00,42
08:54:00,44
08:55:00,43
08:56:00,42
08:57:00,45
08:58:00,44
08:59:00,43
09:00:00,43
09:01:00,45
09:02:00,43
09:03:00,42
09:04:00,42
09:05:00,43
09:06:00,44
09:07:00,42
09:08:00,43
09:09:00,43
09:10:00,43
09:11:00,44
09:12:00,43
09:13:00,44
09:14:00,48
09:15:00,43
09:16:00,43
09:17:00,44
09:18:00,43
09:19:00,44
09:20:00,43
09:21:00,45
09:22:00,47
09:23:00,43
09:24:00,45
09:25:00,44
09:26:00,44
09:27:00,44
09:28:00,43
09:29:00,44
09:30:00,49
09:31:00,44
09:32:00,47
09:33:00,45
09:34:00,43
09:35:00,46
09:36:00,51
09:37:00,50
09:38:00,50
09:39:00,51
09:40:00,49
09:41:00,49
09:42:00,46
09:43:00,48
09:44:00,47
09:45:00,52
09:46:00,45
09:47:00,51
09:48:00,61
09:49:00,55
09:50:00,55
09:51:00,55
09:52:00,58
09:53:00,56
09:54:00,52
09:55:00,51
09:56:00,53
09:57:00,55
09:58:00,51
09:59:00,52
10:00:00,53
10:01:00,57
10:02:00,66
10:03:00,56
10:04:00,53
10:05:00,55
10:06:00,52
10:07:00,53
10:08:00,54
10:09:00,50
10:10:00,52
10:11:00,56
10:12:00,49
10:13:00,51
10:14:00,52
10:15:00,52
10:16:00,48
10:17:00,50
10:18:00,51
10:19:00,48
10:20:00,51
10:21:00,52
