Time,Heart Rate
00:00:00,45
00:01:00,46
00:02:00,44
00:03:00,44
00:04:00,45
00:05:00,43
00:06:00,45
00:07:00,45
00:08:00,44
00:09:00,45
00:10:00,44
00:11:00,44
00:12:00,44
00:13:00,44
00:14:00,44
00:15:00,44
00:16:00,44
00:17:00,43
00:18:00,45
00:19:00,42
00:20:00,42
00:21:00,42
00:22:00,42
00:23:00,42
00:24:00,42
00:25:00,43
00:26:00,42
00:27:00,42
00:28:00,47
00:29:00,41
00:30:00,41
00:31:00,41
00:32:00,41
00:33:00,41
00:34:00,41
00:35:00,41
00:36:00,41
00:37:00,41
00:38:00,41
00:39:00,41
00:40:00,41
00:41:00,41
00:42:00,41
00:43:00,40
00:44:00,41
00:45:00,44
00:46:00,46
00:47:00,41
00:48:00,41
00:49:00,41
00:50:00,39
00:51:00,39
00:52:00,39
00:53:00,38
00:54:00,38
00:55:00,38
00:56:00,38
00:57:00,38
00:58:00,38
00:59:00,47
01:00:00,45
01:01:00,38
01:02:00,39
01:03:00,40
01:04:00,40
01:05:00,40
01:06:00,40
01:07:00,41
01:08:00,41
01:09:00,40
01:10:00,40
01:11:00,41
01:12:00,40
01:13:00,41
01:14:00,41
01:15:00,41
01:16:00,41
01:17:00,48
01:18:00,42
01:19:00,41
01:20:00,40
01:21:00,40
01:22:00,39
01:23:00,41
01:24:00,40
01:25:00,40
01:26:00,40
01:27:00,40
01:28:00,40
01:29:00,40
01:30:00,40
01:31:00,41
01:32:00,41
01:33:00,42
01:34:00,41
01:35:00,40
01:36:00,41
01:37:00,41
01:38:00,41
01:39:00,41
01:40:00,41
01:41:00,41
01:42:00,45
01:43:00,45
01:44:00,42
01:45:00,41
01:46:00,41
01:47:00,42
01:48:00,43
01:49:00,44
01:50:00,43
01:51:00,46
01:52:00,46
01:53:00,47
01:54:00,49
01:55:00,49
01:56:00,48
01:57:00,44
01:58:00,50
01:59:00,42
02:00:00,42
02:01:00,44
02:02:00,46
02:03:00,45
02:04:00,44
02:05:00,48
02:06:00,42
02:07:00,42
02:08:00,42
02:09:00,42
02:10:00,43
02:11:00,44
02:12:00,44
02:13:00,42
02:14:00,41
02:15:00,42
02:16:00,42
02:17:00,41
02:18:00,42
02:19:00,41
02:20:00,41
02:21:00,41
02:22:00,41
02:23:00,42
02:24:00,41
02:25:00,41
02:26:00,41
02:27:00,40
02:28:00,40
02:29:00,41
02:30:00,43
02:31:00,41
02:32:00,41
02:33:00,41
02:34:00,41
02:35:00,41
02:36:00,41
02:37:00,41
02:38:00,40
02:39:00,43
02:40:00,41
02:41:00,41
02:42:00,41
02:43:00,42
02:44:00,41
02:45:00,41
02:46:00,41
02:47:00,41
02:48:00,41
02:49:00,41
02:50:00,41
02:51:00,42
02:52:00,41
02:53:00,41
02:54:00,41
02:55:00,41
02:56:00,42
02:57:00,41
02:58:00,41
02:59:00,41
03:00:00,42
03:01:00,42
03:02:00,41
03:03:00,41
03:04:00,41
03:05:00,41
03:06:00,41
03:07:00,41
03:08:00,44
03:09:00,40
03:10:00,41
03:11:00,40
03:12:00,41
03:13:00,41
03:14:00,41
03:15:00,41
03:16:00,41
03:17:00,41
03:18:00,40
03:19:00,41
03:20:00,42
03:21:00,43
03:22:00,46
03:23:00,41
03:24:00,43
03:25:00,43
03:26:00,44
03:27:00,44
03:28:00,43
03:29:00,44
03:30:00,42
03:31:00,42
03:32:00,44
03:33:00,42
03:34:00,43
03:35:00,42
03:36:00,42
03:37:00,44
03:38:00,43
03:39:00,46
03:40:00,43
03:41:00,41
03:42:00,42
03:43:00,50
03:44:00,41
03:45:00,41
03:46:00,41
03:47:00,41
03:48:00,46
03:49:00,45
03:50:00,41
03:51:00,41
03:52:00,40
03:53:00,43
03:54:00,41
03:55:00,41
03:56:00,40
03:57:00,40
03:58:00,41
03:59:00,40
04:00:00,41
04:01:00,52
04:02:00,44
04:03:00,42
04:04:00,43
04:05:00,43
04:06:00,42
04:07:00,42
04:08:00,42
04:09:00,42
04:10:00,42
04:11:00,42
04:12:00,43
04:13:00,43
04:14:00,43
04:15:00,43
04:16:00,42
04:17:00,43
04:18:00,43
04:19:00,42
04:20:00,43
04:21:00,43
04:22:00,43
04:23:00,44
04:24:00,43
04:25:00,43
04:26:00,42
04:27:00,43
04:28:00,44
04:29:00,43
04:30:00,43
04:31:00,43
04:32:00,42
04:33:00,44
04:34:00,46
04:35:00,46
04:36:00,47
04:37:00,48
04:38:00,51
04:39:00,50
04:40:00,50
04:41:00,53
04:42:00,57
04:43:00,58
04:44:00,55
04:45:00,55
04:46:00,57
04:47:00,54
04:48:00,55
04:49:00,54
04:50:00,58
04:51:00,58
04:52:00,57
04:53:00,58
04:54:00,55
04:55:00,55
04:56:00,51
04:57:00,51
04:58:00,52
04:59:00,51
05:00:00,51
05:01:00,47
05:02:00,50
05:03:00,47
05:04:00,51
05:05:00,47
05:06:00,46
05:07:00,46
05:08:00,47
05:09:00,45
05:10:00,45
05:11:00,47
05:12:00,45
05:13:00,46
05:14:00,50
05:15:00,51
05:16:00,44
05:17:00,44
05:18:00,45
05:19:00,45
05:20:00,50
05:21:00,53
05:22:00,49
05:23:00,47
05:24:00,51
05:25:00,59
05:26:00,60
05:27:00,52
05:28:00,47
05:29:00,46
05:30:00,45
05:31:00,45
05:32:00,50
05:33:00,46
05:34:00,44
05:35:00,44
05:36:00,42
