Time,Heart Rate
00:00:00,56
00:01:00,53
00:02:00,57
00:03:00,59
00:04:00,57
00:05:00,54
00:06:00,53
00:07:00,54
00:08:00,52
00:09:00,54
00:10:00,55
00:11:00,54
00:12:00,56
00:13:00,58
00:14:00,54
00:15:00,53
00:16:00,54
00:17:00,53
00:18:00,57
00:19:00,60
00:20:00,62
00:21:00,77
00:22:00,63
00:23:00,55
00:24:00,56
00:25:00,56
00:26:00,58
00:27:00,54
00:28:00,56
00:29:00,60
00:30:00,54
00:31:00,56
00:32:00,58
00:33:00,55
00:34:00,54
00:35:00,56
00:36:00,54
00:37:00,52
00:38:00,51
00:39:00,54
00:40:00,51
00:41:00,51
00:42:00,54
00:43:00,53
00:44:00,61
00:45:00,57
00:46:00,54
00:47:00,55
00:48:00,55
00:49:00,55
00:50:00,55
00:51:00,57
00:52:00,68
00:53:00,79
00:54:00,73
00:55:00,60
00:56:00,59
00:57:00,58
00:58:00,59
00:59:00,58
01:00:00,57
01:01:00,54
01:02:00,57
01:03:00,57
01:04:00,62
01:05:00,59
01:06:00,58
01:07:00,56
01:08:00,57
01:09:00,60
01:10:00,60
01:11:00,62
01:12:00,59
01:13:00,54
01:14:00,55
01:15:00,57
01:16:00,58
01:17:00,55
01:18:00,56
01:19:00,61
01:20:00,58
01:21:00,59
01:22:00,58
01:23:00,56
01:24:00,59
01:25:00,60
01:26:00,58
01:27:00,60
01:28:00,63
01:29:00,60
01:30:00,60
01:31:00,56
01:32:00,53
01:33:00,54
01:34:00,54
01:35:00,55
01:36:00,57
01:37:00,53
01:38:00,52
01:39:00,52
01:40:00,51
01:41:00,54
01:42:00,52
01:43:00,52
01:44:00,52
01:45:00,53
01:46:00,51
01:47:00,51
01:48:00,51
01:49:00,53
01:50:00,51
01:51:00,53
01:52:00,53
01:53:00,54
01:54:00,54
01:55:00,53
01:56:00,52
01:57:00,54
01:58:00,52
01:59:00,50
02:00:00,53
02:01:00,51
02:02:00,49
02:03:00,52
02:04:00,50
02:05:00,51
02:06:00,54
02:07:00,51
02:08:00,51
02:09:00,52
02:10:00,55
02:11:00,55
02:12:00,52
02:13:00,57
02:14:00,54
02:15:00,53
02:16:00,54
02:17:00,56
02:18:00,58
02:19:00,58
02:20:00,58
02:21:00,57
02:22:00,59
02:23:00,65
02:24:00,61
02:25:00,61
02:26:00,58
02:27:00,62
02:28:00,63
02:29:00,62
02:30:00,58
02:31:00,58
02:32:00,55
02:33:00,72
02:34:00,92
02:35:00,63
02:36:00,62
02:37:00,60
02:38:00,62
02:39:00,61
02:40:00,61
02:41:00,63
02:42:00,69
02:43:00,64
02:44:00,65
02:45:00,55
02:46:00,58
02:47:00,60
02:48:00,56
02:49:00,59
02:50:00,57
02:51:00,56
02:52:00,57
02:53:00,61
02:54:00,60
02:55:00,59
02:56:00,66
02:57:00,62
02:58:00,65
02:59:00,68
03:00:00,59
03:01:00,60
03:02:00,61
03:03:00,56
03:04:00,57
03:05:00,66
03:06:00,65
03:07:00,61
03:08:00,70
03:09:00,67
03:10:00,67
03:11:00,67
03:12:00,63
03:13:00,62
03:14:00,64
03:15:00,62
03:16:00,57
03:17:00,58
03:18:00,57
03:19:00,61
03:20:00,58
03:21:00,59
03:22:00,58
03:23:00,64
03:24:00,57
03:25:00,56
03:26:00,58
03:27:00,56
03:28:00,57
03:29:00,58
03:30:00,54
03:31:00,55
03:32:00,57
03:33:00,57
03:34:00,55
03:35:00,58
03:36:00,56
03:37:00,59
03:38:00,63
03:39:00,72
03:40:00,71
03:41:00,64
03:42:00,59
03:43:00,59
03:44:00,56
03:45:00,56
03:46:00,56
03:47:00,57
03:48:00,59
03:49:00,59
03:50:00,57
03:51:00,58
03:52:00,55
03:53:00,55
03:54:00,52
03:55:00,55
03:56:00,53
03:57:00,53
03:58:00,59
03:59:00,55
04:00:00,50
04:01:00,51
04:02:00,53
04:03:00,51
04:04:00,51
04:05:00,50
04:06:00,51
04:07:00,51
04:08:00,54
04:09:00,52
04:10:00,50
04:11:00,51
04:12:00,51
04:13:00,56
04:14:00,52
04:15:00,54
04:16:00,54
04:17:00,53
04:18:00,51
04:19:00,51
04:20:00,54
04:21:00,53
04:22:00,52
04:23:00,49
04:24:00,52
04:25:00,49
04:26:00,50
04:27:00,54
04:28:00,59
04:29:00,63
04:30:00,62
04:31:00,58
04:32:00,64
04:33:00,64
04:34:00,63
04:35:00,64
04:36:00,60
04:37:00,55
04:38:00,51
04:39:00,49
04:40:00,50
04:41:00,49
04:42:00,47
04:43:00,46
04:44:00,44
04:45:00,44
04:46:00,44
04:47:00,43
04:48:00,42
04:49:00,42
04:50:00,42
04:51:00,43
04:52:00,42
04:53:00,42
04:54:00,42
04:55:00,41
04:56:00,42
04:57:00,42
04:58:00,42
04:59:00,41
05:00:00,42
05:01:00,41
05:02:00,41
05:03:00,54
05:04:00,51
05:05:00,43
05:06:00,42
05:07:00,41
05:09:00,42
05:10:00,42
05:11:00,43
05:12:00,42
05:13:00,42
05:14:00,42
05:15:00,42
05:16:00,43
05:17:00,41
05:18:00,41
05:19:00,41
05:20:00,41
05:21:00,41
05:22:00,41
05:23:00,41
05:24:00,42
05:27:00,41
05:28:00,41
05:29:00,41
05:30:00,41
05:31:00,41
05:32:00,42
05:33:00,41
05:34:00,42
05:35:00,42
05:36:00,42
05:37:00,42
05:38:00,41
05:39:00,42
05:40:00,42
05:41:00,42
05:42:00,42
05:43:00,42
05:44:00,43
05:45:00,43
05:46:00,43
05:47:00,44
05:48:00,44
05:49:00,45
05:50:00,46
05:51:00,46
05:52:00,48
05:53:00,59
05:54:00,48
05:55:00,46
05:56:00,45
05:57:00,49
05:58:00,45
05:59:00,46
06:00:00,47
06:01:00,51
06:02:00,50
06:03:00,51
06:04:00,50
06:05:00,48
06:06:00,50
06:07:00,51
06:08:00,53
06:09:00,48
06:10:00,47
06:11:00,49
06:12:00,46
06:13:00,45
06:14:00,47
06:15:00,45
06:16:00,46
06:17:00,44
06:18:00,45
06:19:00,44
06:20:00,45
06:21:00,45
06:22:00,44
06:23:00,44
06:24:00,43
06:25:00,43
06:26:00,43
06:27:00,43
06:28:00,44
06:29:00,44
06:30:00,44
06:31:00,46
06:32:00,42
06:33:00,42
06:34:00,49
06:35:00,49
06:36:00,44
06:37:00,44
06:38:00,44
06:39:00,44
06:40:00,44
06:41:00,44
06:42:00,44
06:43:00,45
06:44:00,45
06:45:00,44
06:46:00,45
06:47:00,45
06:48:00,45
06:49:00,45
06:50:00,45
06:51:00,45
06:52:00,45
06:53:00,45
06:54:00,45
06:55:00,46
06:56:00,45
06:57:00,45
06:58:00,45
06:59:00,45
07:00:00,44
07:01:00,44
07:02:00,45
07:03:00,45
07:04:00,45
07:05:00,44
07:06:00,45
07:07:00,44
07:08:00,44
07:09:00,45
07:10:00,45
07:11:00,45
07:12:00,45
07:13:00,46
07:14:00,45
07:15:00,45
07:16:00,45
07:17:00,45
07:18:00,45
07:19:00,45
07:20:00,44
07:21:00,44
07:22:00,44
07:23:00,45
07:24:00,46
07:25:00,44
07:26:00,42
07:27:00,42
07:28:00,44
07:29:00,45
07:30:00,45
07:31:00,47
07:32:00,47
07:33:00,49
07:34:00,49
07:35:00,48
07:36:00,51
07:37:00,55
07:38:00,55
07:39:00,48
07:40:00,48
07:41:00,48
07:42:00,46
07:43:00,47
07:44:00,49
07:45:00,49
07:46:00,57
07:47:00,44
07:48:00,46
07:49:00,46
07:50:00,46
07:51:00,51
07:52:00,45
07:53:00,45
07:54:00,44
07:55:00,50
07:56:00,44
07:57:00,44
07:58:00,45
07:59:00,46
08:00:00,48
08:01:00,42
08:02:00,43
08:03:00,44
08:04:00,43
08:05:00,44
08:06:00,43
08:07:00,44
08:08:00,45
08:09:00,46
08:10:00,42
08:11:00,42
08:12:00,44
08:13:00,43
08:14:00,45
08:15:00,43
08:16:00,42
08:17:00,44
08:18:00,50
08:19:00,43
08:20:00,44
08:21:00,45
08:22:00,54
08:23:00,56
08:24:00,56
08:40:00,80
08:41:00,60
08:42:00,42
08:43:00,41
08:44:00,41
08:45:00,42
08:46:00,41
08:47:00,41
08:48:00,42
08:49:00,42
08:50:00,41
08:51:00,40
08:52:00,41
08:53:00,41
08:54:00,41
08:55:00,42
08:56:00,41
08:57:00,41
08:58:00,41
08:59:00,41
09:00:00,41
09:01:00,43
09:02:00,41
09:03:00,42
09:04:00,41
09:05:00,41
09:06:00,41
09:07:00,42
09:08:00,42
09:09:00,41
09:10:00,44
09:11:00,41
09:12:00,42
09:13:00,42
09:14:00,42
09:15:00,45
09:16:00,46
09:17:00,44
09:18:00,52
09:19:00,67
09:26:00,68
09:28:00,48
09:29:00,47
09:30:00,45
09:31:00,44
09:32:00,45
09:33:00,45
09:34:00,45
09:35:00,50
09:36:00,63
09:37:00,62
09:43:00,67
09:44:00,46
09:45:00,43
09:46:00,43
09:47:00,42
09:48:00,42
09:49:00,44
09:50:00,43
09:51:00,44
09:52:00,44
09:53:00,43
09:54:00,48
09:55:00,46
09:56:00,44
09:57:00,44
09:58:00,47
09:59:00,42
10:00:00,43
10:01:00,43
10:02:00,44
10:03:00,44
10:04:00,44
10:05:00,43
10:06:00,43
10:07:00,44
10:08:00,43
10:09:00,44
10:10:00,43
10:11:00,44
10:12:00,43
10:13:00,42
10:14:00,43
10:15:00,42
10:16:00,42
10:17:00,43
10:18:00,41
10:19:00,42
10:20:00,43
10:21:00,43
10:22:00,53
10:23:00,54
10:24:00,50
10:25:00,47
10:26:00,52
10:27:00,45
10:28:00,48
10:29:00,54
10:30:00,56
10:31:00,56
10:32:00,54
10:45:00,58
10:46:00,44
10:47:00,42
10:48:00,43
10:49:00,44
10:50:00,42
10:51:00,43
10:52:00,43
10:53:00,44
10:54:00,49
10:55:00,47
10:56:00,51
10:57:00,45
10:58:00,44
10:59:00,42
11:00:00,42
11:01:00,43
11:02:00,41
11:03:00,41
11:04:00,41
11:05:00,42
11:06:00,42
11:07:00,43
11:08:00,43
11:09:00,43
11:10:00,44
11:11:00,45
11:12:00,44
11:13:00,44
11:14:00,44
11:15:00,43
11:16:00,44
11:17:00,44
11:18:00,44
11:19:00,43
11:20:00,44
11:21:00,43
11:22:00,42
11:23:00,44
11:24:00,43
11:25:00,51
11:26:00,42
11:27:00,42
11:28:00,42
11:29:00,43
11:30:00,42
11:31:00,42
11:32:00,42
11:33:00,42
11:34:00,43
11:35:00,43
11:36:00,44
11:37:00,44
11:38:00,43
11:39:00,42
11:40:00,42
11:41:00,42
11:42:00,43
11:43:00,42
11:44:00,42
11:45:00,41
11:46:00,43
11:47:00,42
11:48:00,42
11:49:00,43
11:50:00,49
11:51:00,46
11:52:00,45
11:53:00,45
11:54:00,45
11:55:00,46
11:56:00,45
11:57:00,45
11:58:00,45
11:59:00,45
12:00:00,46
12:01:00,46
12:02:00,46
12:03:00,45
12:04:00,46
12:05:00,46
12:06:00,46
12:07:00,46
12:08:00,46
12:09:00,46
12:10:00,46
12:11:00,52
