Time,Heart Rate
00:00:00,68
00:01:00,71
00:02:00,69
00:03:00,70
00:04:00,68
00:05:00,72
00:06:00,77
00:07:00,70
00:08:00,67
00:09:00,65
00:10:00,63
00:11:00,64
00:12:00,69
00:13:00,69
00:14:00,67
00:15:00,64
00:16:00,66
00:17:00,63
00:18:00,62
00:19:00,61
00:20:00,71
00:21:00,77
00:22:00,69
00:23:00,67
00:24:00,67
00:25:00,70
00:26:00,68
00:27:00,66
00:28:00,72
00:29:00,69
00:30:00,63
00:31:00,72
00:32:00,82
00:33:00,79
00:34:00,65
00:35:00,67
00:36:00,64
00:37:00,65
00:38:00,63
00:39:00,65
00:40:00,66
00:41:00,70
00:42:00,66
00:43:00,64
00:44:00,76
00:45:00,90
00:46:00,78
00:47:00,69
00:48:00,67
00:49:00,76
00:50:00,81
00:51:00,74
00:52:00,71
00:53:00,71
00:54:00,76
00:55:00,76
00:56:00,73
00:57:00,73
00:58:00,77
00:59:00,66
01:00:00,64
01:01:00,61
01:02:00,66
01:03:00,75
01:04:00,62
01:05:00,59
01:06:00,58
01:07:00,55
01:08:00,57
01:09:00,61
01:10:00,56
01:11:00,56
01:12:00,54
01:13:00,51
01:14:00,53
01:15:00,55
01:16:00,53
01:17:00,52
01:18:00,50
01:19:00,51
01:20:00,50
01:21:00,53
01:22:00,52
01:23:00,51
01:24:00,50
01:25:00,49
01:26:00,50
01:27:00,55
01:28:00,56
01:29:00,53
01:30:00,51
01:31:00,49
01:32:00,51
01:33:00,51
01:34:00,55
01:35:00,49
01:36:00,48
01:37:00,50
01:38:00,61
01:39:00,54
01:40:00,54
01:41:00,52
01:42:00,52
01:43:00,52
01:44:00,49
01:45:00,48
01:46:00,47
01:47:00,48
01:48:00,48
01:49:00,47
01:50:00,47
01:51:00,48
01:52:00,47
01:53:00,47
01:54:00,46
01:55:00,46
01:56:00,45
01:57:00,47
01:58:00,46
01:59:00,45
02:00:00,45
02:01:00,45
02:02:00,45
02:03:00,46
02:04:00,46
02:05:00,46
02:06:00,46
02:07:00,46
02:08:00,46
02:09:00,45
02:10:00,46
02:11:00,46
02:12:00,45
02:13:00,45
02:14:00,45
02:15:00,45
02:16:00,46
02:17:00,46
02:18:00,48
02:19:00,45
02:20:00,45
02:21:00,46
02:22:00,46
02:23:00,44
02:24:00,45
02:25:00,45
02:26:00,44
02:27:00,44
02:28:00,44
02:29:00,45
02:30:00,44
02:31:00,46
02:32:00,46
02:33:00,46
02:34:00,45
02:35:00,45
02:36:00,46
02:37:00,49
02:38:00,44
02:39:00,44
02:40:00,45
02:41:00,44
02:42:00,45
02:43:00,50
02:44:00,50
02:45:00,51
02:46:00,51
02:47:00,49
02:48:00,50
02:49:00,47
02:50:00,48
02:51:00,47
02:52:00,47
02:53:00,48
02:54:00,46
02:55:00,51
02:56:00,46
02:57:00,47
02:58:00,45
02:59:00,46
03:00:00,47
03:01:00,47
03:02:00,46
03:03:00,46
03:04:00,48
03:05:00,48
03:06:00,47
03:07:00,47
03:08:00,52
03:09:00,48
03:10:00,48
03:11:00,49
03:12:00,49
03:13:00,49
03:14:00,49
03:15:00,51
03:16:00,44
03:17:00,44
03:18:00,44
03:19:00,44
03:20:00,43
03:21:00,44
03:22:00,44
03:23:00,43
03:24:00,43
03:25:00,43
03:26:00,42
03:27:00,42
03:28:00,42
03:29:00,42
03:30:00,42
03:31:00,42
03:32:00,41
03:33:00,42
03:34:00,42
03:35:00,42
03:36:00,41
03:37:00,42
03:38:00,50
03:39:00,43
03:40:00,43
03:41:00,43
03:42:00,42
03:43:00,42
03:44:00,43
03:45:00,42
03:46:00,43
03:47:00,43
03:48:00,43
03:49:00,43
03:50:00,42
03:51:00,43
03:52:00,42
03:53:00,43
03:54:00,42
03:55:00,43
03:56:00,44
03:57:00,43
03:58:00,43
03:59:00,44
04:00:00,49
04:01:00,48
04:02:00,43
04:03:00,44
04:04:00,44
04:05:00,44
04:06:00,44
04:07:00,44
04:08:00,45
04:09:00,42
04:10:00,43
04:11:00,43
04:12:00,44
04:13:00,44
04:14:00,44
04:15:00,44
04:16:00,43
04:17:00,44
04:18:00,44
04:19:00,44
04:20:00,44
04:21:00,44
04:22:00,44
04:23:00,44
04:24:00,48
04:25:00,42
04:26:00,42
04:27:00,42
04:28:00,43
04:29:00,43
04:30:00,45
04:31:00,42
04:32:00,42
04:33:00,43
04:34:00,47
04:35:00,45
04:36:00,47
04:37:00,52
04:38:00,51
04:39:00,50
04:40:00,62
04:41:00,57
04:42:00,46
04:43:00,48
04:44:00,47
04:45:00,46
04:46:00,46
04:47:00,45
04:48:00,45
04:49:00,45
04:50:00,48
04:51:00,46
04:52:00,46
04:53:00,49
04:54:00,43
04:55:00,46
04:56:00,44
04:57:00,45
04:58:00,44
04:59:00,44
05:00:00,44
05:01:00,46
05:02:00,50
05:03:00,51
05:04:00,49
05:05:00,46
05:06:00,48
05:07:00,51
05:08:00,45
05:09:00,45
05:10:00,43
05:11:00,43
05:12:00,44
05:13:00,44
05:14:00,40
05:15:00,40
05:16:00,40
05:17:00,40
05:18:00,40
05:19:00,47
05:20:00,41
05:21:00,42
05:22:00,42
05:23:00,41
05:24:00,41
05:25:00,41
05:26:00,40
05:27:00,41
05:28:00,41
05:29:00,40
05:30:00,40
05:31:00,40
05:32:00,41
05:33:00,41
05:34:00,40
05:35:00,40
05:36:00,41
05:37:00,41
05:38:00,41
05:39:00,41
05:40:00,41
05:41:00,41
05:42:00,42
05:43:00,42
05:44:00,41
05:45:00,42
05:46:00,43
05:47:00,42
05:48:00,42
05:49:00,42
05:50:00,42
05:51:00,42
05:52:00,43
05:53:00,42
05:54:00,43
05:55:00,42
05:56:00,43
05:57:00,42
05:58:00,43
05:59:00,43
06:00:00,43
06:01:00,43
06:02:00,54
06:03:00,61
06:04:00,44
06:05:00,43
06:06:00,43
06:07:00,45
06:08:00,45
06:09:00,46
06:10:00,48
06:11:00,46
06:12:00,46
06:13:00,49
06:14:00,47
06:15:00,45
06:16:00,50
06:17:00,52
06:18:00,44
06:19:00,45
06:20:00,43
06:21:00,42
06:22:00,42
06:23:00,46
06:24:00,45
06:25:00,42
06:26:00,43
06:27:00,42
06:28:00,45
06:29:00,43
06:30:00,43
06:31:00,44
06:32:00,43
06:33:00,43
06:34:00,42
06:35:00,42
06:36:00,43
06:37:00,42
06:38:00,42
06:39:00,41
06:40:00,42
06:41:00,41
06:42:00,41
06:43:00,42
06:44:00,42
06:45:00,41
06:46:00,42
06:47:00,42
06:48:00,41
06:49:00,46
06:50:00,44
06:51:00,40
06:52:00,41
06:53:00,41
06:54:00,42
06:55:00,42
06:56:00,41
06:57:00,42
06:58:00,41
06:59:00,41
07:00:00,40
07:01:00,40
07:02:00,40
07:03:00,40
07:04:00,40
07:05:00,41
07:06:00,40
07:07:00,40
07:08:00,41
07:09:00,41
07:10:00,40
07:11:00,41
07:12:00,41
07:13:00,42
07:14:00,42
07:15:00,42
07:16:00,43
07:17:00,41
07:18:00,41
07:19:00,41
07:20:00,41
07:21:00,41
07:22:00,41
07:23:00,40
07:24:00,40
07:25:00,49
07:26:00,52
07:27:00,58
07:28:00,53
07:29:00,54
07:30:00,56
07:31:00,53
07:32:00,48
07:33:00,45
07:34:00,43
07:35:00,44
07:36:00,43
07:37:00,43
07:38:00,42
07:39:00,45
07:40:00,44
07:41:00,45
07:42:00,41
07:43:00,41
07:44:00,41
07:45:00,42
07:46:00,43
07:47:00,45
07:48:00,42
07:49:00,50
07:50:00,47
07:51:00,45
07:52:00,49
07:53:00,47
07:54:00,42
07:55:00,43
07:56:00,44
07:57:00,44
07:58:00,43
07:59:00,42
08:00:00,45
08:01:00,44
08:02:00,43
08:03:00,43
08:04:00,49
08:05:00,43
08:06:00,42
08:07:00,41
08:08:00,44
08:09:00,42
08:10:00,42
08:11:00,41
08:12:00,46
08:13:00,40
08:14:00,42
08:15:00,42
08:16:00,42
08:17:00,44
08:18:00,42
08:19:00,42
08:20:00,44
08:21:00,45
08:22:00,46
08:23:00,47
08:24:00,43
08:25:00,46
08:26:00,44
08:27:00,45
08:28:00,46
08:29:00,45
08:30:00,51
08:31:00,55
08:32:00,44
08:33:00,44
08:34:00,45
08:35:00,46
08:36:00,44
08:37:00,46
08:38:00,42
08:39:00,43
08:40:00,43
08:41:00,43
08:42:00,43
08:43:00,43
08:44:00,43
08:45:00,42
08:46:00,43
08:47:00,43
08:48:00,43
08:49:00,42
08:50:00,43
08:51:00,43
08:52:00,42
08:53:00,43
08:54:00,44
08:55:00,43
08:56:00,47
08:57:00,43
08:58:00,41
