Time,Heart Rate
00:00:00,60
00:01:00,55
00:02:00,56
00:03:00,57
00:04:00,67
00:05:00,71
00:06:00,74
00:07:00,68
00:08:00,55
00:09:00,53
00:10:00,54
00:11:00,54
00:12:00,54
00:13:00,53
00:14:00,53
00:15:00,55
00:16:00,56
00:17:00,55
00:18:00,55
00:19:00,54
00:20:00,52
00:21:00,51
00:22:00,52
00:23:00,53
00:24:00,52
00:25:00,51
00:26:00,52
00:27:00,54
00:28:00,55
00:29:00,54
00:30:00,52
00:31:00,52
00:32:00,60
00:33:00,53
00:34:00,55
00:35:00,54
00:36:00,56
00:37:00,51
00:38:00,51
00:39:00,51
00:40:00,56
00:41:00,51
00:42:00,50
00:43:00,51
00:44:00,48
00:45:00,52
00:46:00,57
00:47:00,53
00:48:00,58
00:49:00,51
00:50:00,51
00:51:00,48
00:52:00,47
00:53:00,50
00:54:00,51
00:55:00,48
00:56:00,45
00:57:00,45
00:58:00,44
00:59:00,44
01:00:00,44
01:01:00,45
01:02:00,45
01:03:00,45
01:04:00,51
01:05:00,49
01:06:00,51
01:07:00,48
01:08:00,52
01:09:00,53
01:10:00,51
01:11:00,50
01:12:00,52
01:13:00,53
01:14:00,56
01:15:00,53
01:16:00,54
01:17:00,61
01:18:00,55
01:19:00,52
01:20:00,50
01:21:00,52
01:22:00,50
01:23:00,52
01:24:00,55
01:25:00,50
01:26:00,53
01:27:00,57
01:28:00,55
01:29:00,52
01:30:00,53
01:31:00,50
01:32:00,56
01:33:00,51
01:34:00,48
01:35:00,49
01:36:00,50
01:37:00,52
01:38:00,54
01:39:00,50
01:40:00,49
01:41:00,48
01:42:00,49
01:43:00,52
01:44:00,49
01:45:00,49
01:46:00,52
01:47:00,54
01:48:00,50
01:49:00,55
01:50:00,52
01:51:00,70
01:52:00,56
01:53:00,52
01:54:00,49
01:55:00,50
01:56:00,48
01:57:00,47
01:58:00,48
01:59:00,47
02:00:00,53
02:01:00,50
02:02:00,55
02:03:00,52
02:04:00,51
02:05:00,50
02:06:00,49
02:07:00,48
02:08:00,49
02:09:00,49
02:10:00,51
02:11:00,48
02:12:00,49
02:13:00,50
02:14:00,53
02:15:00,55
02:16:00,56
02:17:00,51
02:18:00,47
02:19:00,49
02:20:00,47
02:21:00,49
02:22:00,50
02:23:00,49
02:24:00,48
02:25:00,46
02:26:00,47
02:27:00,45
02:28:00,44
02:29:00,49
02:30:00,52
02:31:00,48
02:32:00,46
02:33:00,43
02:34:00,50
02:35:00,45
02:36:00,43
02:37:00,44
02:38:00,42
02:39:00,41
02:40:00,42
02:41:00,42
02:42:00,43
02:43:00,43
02:44:00,42
02:45:00,43
02:46:00,49
02:47:00,44
02:48:00,42
02:49:00,43
02:50:00,42
02:51:00,42
02:52:00,42
02:53:00,42
02:54:00,42
02:55:00,42
02:56:00,42
02:57:00,42
02:58:00,42
02:59:00,42
03:00:00,42
03:01:00,42
03:02:00,41
03:03:00,42
03:04:00,42
03:05:00,42
03:06:00,41
03:07:00,41
03:08:00,42
03:09:00,42
03:10:00,43
03:11:00,42
03:12:00,42
03:13:00,42
03:14:00,42
03:15:00,42
03:16:00,42
03:17:00,42
03:18:00,43
03:19:00,42
03:20:00,42
03:21:00,42
03:22:00,43
03:23:00,58
03:24:00,50
03:25:00,45
03:26:00,44
03:27:00,47
03:28:00,47
03:29:00,48
03:30:00,47
03:31:00,48
03:32:00,49
03:33:00,45
03:34:00,48
03:35:00,50
03:36:00,47
03:37:00,47
03:38:00,48
03:39:00,48
03:40:00,47
03:41:00,46
03:42:00,45
03:43:00,45
03:44:00,46
03:45:00,46
03:46:00,47
03:47:00,46
03:48:00,42
03:49:00,43
03:50:00,43
03:51:00,52
03:52:00,46
03:53:00,46
03:54:00,46
03:55:00,46
03:56:00,45
03:57:00,46
03:58:00,46
03:59:00,45
04:00:00,46
04:01:00,45
04:02:00,45
04:03:00,45
04:04:00,45
04:05:00,46
04:06:00,45
04:07:00,45
04:08:00,45
04:09:00,45
04:10:00,45
04:11:00,43
04:12:00,45
04:13:00,44
04:14:00,44
04:15:00,43
04:16:00,45
04:17:00,44
04:18:00,43
04:19:00,44
04:20:00,43
04:21:00,43
04:22:00,44
04:23:00,43
04:24:00,43
04:25:00,43
04:26:00,43
04:27:00,44
04:28:00,43
04:29:00,43
04:30:00,43
04:31:00,47
04:32:00,45
04:33:00,42
04:34:00,43
04:35:00,43
04:36:00,43
04:37:00,42
04:38:00,42
04:39:00,42
04:40:00,42
04:41:00,42
04:42:00,42
04:43:00,44
04:44:00,50
04:45:00,41
04:46:00,41
04:47:00,42
04:48:00,44
04:49:00,45
04:50:00,48
04:51:00,46
04:52:00,45
04:53:00,52
04:54:00,45
04:55:00,46
04:56:00,46
04:57:00,50
04:58:00,45
04:59:00,44
05:00:00,43
05:01:00,44
05:02:00,46
05:03:00,45
05:04:00,43
05:05:00,45
05:06:00,46
05:07:00,47
05:08:00,45
05:09:00,48
05:10:00,41
05:11:00,43
05:12:00,45
05:13:00,44
05:14:00,45
05:15:00,44
05:16:00,44
05:17:00,46
05:18:00,46
05:19:00,43
05:20:00,44
05:21:00,43
05:22:00,44
05:23:00,43
05:24:00,42
05:25:00,43
05:26:00,42
05:27:00,42
05:28:00,43
05:29:00,43
05:30:00,43
05:31:00,43
05:32:00,42
05:33:00,41
05:34:00,42
05:35:00,42
05:36:00,42
05:37:00,42
05:38:00,42
05:39:00,42
05:40:00,42
05:41:00,42
05:42:00,43
05:43:00,43
05:44:00,42
05:45:00,42
05:46:00,42
05:47:00,42
05:48:00,42
05:49:00,42
05:50:00,42
05:51:00,45
05:52:00,43
05:53:00,46
05:54:00,42
05:55:00,45
05:56:00,41
05:57:00,42
05:58:00,42
05:59:00,41
06:00:00,42
06:01:00,42
06:02:00,41
06:03:00,41
06:04:00,41
06:05:00,42
06:06:00,42
06:07:00,45
06:08:00,57
06:09:00,68
06:10:00,66
06:13:00,61
06:14:00,56
06:15:00,53
06:16:00,42
06:17:00,41
06:18:00,41
06:19:00,41
06:20:00,42
06:21:00,41
06:22:00,41
