Time,Heart Rate
00:00:00,60
00:01:00,65
00:02:00,68
00:03:00,71
00:04:00,67
00:05:00,66
00:06:00,70
00:07:00,69
00:08:00,68
00:09:00,66
00:10:00,59
00:11:00,60
00:12:00,60
00:13:00,57
00:14:00,60
00:15:00,59
00:16:00,61
00:17:00,59
00:18:00,59
00:19:00,60
00:20:00,61
00:21:00,62
00:22:00,63
00:23:00,59
00:24:00,65
00:25:00,66
00:26:00,71
00:27:00,78
00:28:00,73
00:29:00,72
00:30:00,66
00:31:00,71
00:32:00,74
00:33:00,82
00:34:00,60
00:35:00,57
00:36:00,55
00:37:00,55
00:38:00,56
00:39:00,54
00:40:00,53
00:41:00,53
00:42:00,52
00:43:00,52
00:44:00,52
00:45:00,55
00:46:00,54
00:47:00,51
00:48:00,51
00:49:00,52
00:50:00,51
00:51:00,50
00:52:00,50
00:53:00,52
00:54:00,52
00:55:00,57
00:56:00,54
00:57:00,52
00:58:00,54
00:59:00,53
01:00:00,54
01:01:00,51
01:02:00,54
01:03:00,53
01:04:00,54
01:05:00,52
01:06:00,52
01:07:00,52
01:08:00,53
01:09:00,58
01:10:00,55
01:11:00,53
01:12:00,53
01:13:00,52
01:14:00,55
01:15:00,57
01:16:00,51
01:17:00,51
01:18:00,50
01:19:00,50
01:20:00,50
01:21:00,50
01:22:00,50
01:23:00,49
01:24:00,50
01:25:00,50
01:26:00,50
01:27:00,50
01:28:00,50
01:29:00,50
01:30:00,50
01:31:00,50
01:32:00,49
01:33:00,50
01:34:00,50
01:35:00,50
01:36:00,50
01:37:00,50
01:38:00,50
01:39:00,50
01:40:00,50
01:41:00,50
01:42:00,50
01:43:00,50
01:44:00,49
01:45:00,49
01:46:00,48
01:47:00,49
01:48:00,50
01:49:00,50
01:50:00,49
01:51:00,49
01:52:00,49
01:53:00,49
01:54:00,49
01:55:00,49
01:56:00,49
01:57:00,48
01:58:00,49
01:59:00,50
02:00:00,50
02:01:00,49
02:02:00,49
02:03:00,48
02:04:00,49
02:05:00,51
02:06:00,49
02:07:00,49
02:08:00,50
02:09:00,48
02:10:00,52
02:11:00,46
02:12:00,47
02:13:00,50
02:14:00,54
02:15:00,53
02:16:00,52
02:17:00,51
02:18:00,52
02:19:00,52
02:20:00,55
02:21:00,52
02:22:00,55
